Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,ClosedDate,OwnerDisplayName
4318,2,,2017-10-21T01:27:47.477,2,,9484,,,2017-10-21T01:27:47.477,,,,0,,1296,,
4319,2,,2017-10-21T04:18:48.440,4,,4302,4302,2017-10-25T21:34:24.573,2017-10-25T21:34:24.573,,,,0,,2742,,
4320,1,4334,2017-10-21T06:52:15.723,9,553,10294,10294,2019-04-23T18:47:16.207,2019-04-24T07:26:02.753,Why initial weights in neural network are randomized?,"neural-networks,training",3,5,,,,
4321,1,4325,2017-10-21T07:20:18.113,1,198,8546,,,2017-10-22T02:41:21.660,Is there a way to classify sounds,"classification,tensorflow,voice-recognition",1,1,,,,
4322,1,4324,2017-10-21T07:39:59.093,2,193,3017,4398,2017-10-23T22:48:49.130,2017-10-23T22:48:49.130,Does eligibility traces and epsilon-greedy do the same task in different ways?,"algorithm,reinforcement-learning,unsupervised-learning",1,0,,,,
4324,2,,2017-10-21T19:10:35.343,3,,4398,4398,2017-10-23T04:14:12.140,2017-10-23T04:14:12.140,,,,0,,4322,,
4325,2,,2017-10-22T02:41:21.660,1,,4631,,,2017-10-22T02:41:21.660,,,,2,,4321,,
4327,1,4348,2017-10-22T10:37:32.703,2,81,9161,,,2017-10-24T14:21:55.303,Do AIs based on MCTS start each game from scratch?,"ai-design,monte-carlo-tree-search",1,1,,,,
4328,1,,2017-10-22T14:34:06.383,6,1986,10314,4302,2019-06-12T02:49:26.367,2019-06-12T02:49:26.367,"What are the differences between machine learning, pattern recognition and data mining?","machine-learning,pattern-recognition,comparison,data-mining",5,0,,,,
4329,1,,2017-10-22T15:04:34.087,1,159,10316,,,2017-10-22T15:04:34.087,how to write a recurrent auto associative network?,neural-networks,0,1,,,,
4330,1,,2017-10-22T15:58:05.937,0,682,6391,,,2018-02-26T05:58:41.617,Does fitness proportionate selection select multiple individuals?,"algorithm,genetic-algorithms,evolutionary-algorithms",1,0,,,,
4331,2,,2017-10-22T16:41:36.730,1,,3365,,,2017-10-22T16:41:36.730,,,,3,,4330,,
4332,1,4909,2017-10-22T20:23:35.193,0,194,10324,,,2018-01-03T06:29:05.930,Can the Raspberry Pi do audio learning?,"machine-learning,emotional-intelligence",2,1,,,,
4333,2,,2017-10-22T20:57:41.933,1,,4631,,,2017-10-22T20:57:41.933,,,,0,,4328,,
4334,2,,2017-10-22T21:14:29.857,6,,4631,2444,2019-04-23T13:49:12.397,2019-04-23T13:49:12.397,,,,1,,4320,,
4335,2,,2017-10-22T21:48:21.397,1,,9608,,,2017-10-22T21:48:21.397,,,,0,,4332,,
4338,1,,2017-10-23T08:57:52.940,1,349,9233,9647,2017-10-25T06:29:27.027,2017-10-25T06:29:27.027,Dense-Sparse-Dense CNN training,"deep-learning,deep-network,training",1,0,,,,
4339,2,,2017-10-23T16:45:53.613,1,,10338,,,2017-10-23T16:45:53.613,,,,2,,4338,,
4340,2,,2017-10-24T00:23:52.290,1,,4631,,,2017-10-24T00:23:52.290,,,,0,,4218,,
4341,2,,2017-10-24T00:35:12.690,7,,6014,6014,2017-10-24T01:33:39.163,2017-10-24T01:33:39.163,,,,0,,4320,,
4342,2,,2017-10-24T02:51:06.500,1,,10344,,,2017-10-24T02:51:06.500,,,,0,,3407,,
4343,1,,2017-10-24T06:17:26.953,1,140,10350,,,2017-12-25T07:19:49.200,"_Can a multi-camera system be used for localization, mapping, and obstacle detection in self-driving cars to within 10 cm of accuracy? Whither lidar?_",self-driving,2,0,,,,
4344,1,,2017-10-24T08:23:13.753,1,143,10355,1671,2017-12-21T19:58:00.350,2017-12-21T19:58:00.350,Help with implementing Q-learning for a feedfoward network playing a video game,"neural-networks,machine-learning,reinforcement-learning,game-ai,q-learning",0,0,,,,
4346,1,4347,2017-10-24T13:34:38.233,6,785,10359,1671,2017-12-22T17:38:09.817,2017-12-22T17:38:09.817,Is the new Alpha Go implementation using Generative Adversarial Networks?,"deep-learning,ai-design,game-ai,unsupervised-learning,go",1,0,,,,
4347,2,,2017-10-24T13:47:05.883,11,,4398,10359,2017-10-26T20:23:12.693,2017-10-26T20:23:12.693,,,,1,,4346,,
4348,2,,2017-10-24T14:21:55.303,2,,4398,,,2017-10-24T14:21:55.303,,,,0,,4327,,
4349,2,,2017-10-24T15:15:40.080,1,,2329,,,2017-10-24T15:15:40.080,,,,0,,4343,,
4354,1,,2017-10-24T21:35:13.083,1,57,9094,9094,2017-10-24T21:43:19.943,2017-10-25T13:33:14.620,Consiousness and Language,natural-language-processing,2,0,,,,
4355,2,,2017-10-24T22:22:13.290,2,,9413,,,2017-10-24T22:22:13.290,,,,4,,4354,,
4356,2,,2017-10-25T01:45:45.900,0,,10370,,,2017-10-25T01:45:45.900,,,,1,,3272,,
4357,1,,2017-10-25T03:09:00.450,2,124,9934,9934,2017-10-25T16:47:03.443,2017-10-25T16:47:03.443,Using a MLP to predict a 12x12 matrix,mlp,1,3,1,,,
4358,2,,2017-10-25T05:11:49.480,2,,9161,,,2017-10-25T05:11:49.480,,,,0,,4009,,
4360,2,,2017-10-25T06:39:04.117,2,,10376,,,2017-10-25T06:39:04.117,,,,3,,4233,,
4361,1,4372,2017-10-25T09:51:34.497,1,106,2937,2937,2017-11-02T08:41:52.233,2017-11-02T08:41:52.233,"Trading off ""Memory"" vs ""Optimization""","human-like,learning-algorithms,chess,combinatorial-games",2,1,1,,,
4362,2,,2017-10-25T11:19:41.757,2,,6014,,,2017-10-25T11:19:41.757,,,,1,,4361,,
4363,2,,2017-10-25T13:33:14.620,1,,10370,,,2017-10-25T13:33:14.620,,,,4,,4354,,
4364,2,,2017-10-25T14:00:59.530,2,,6258,,,2017-10-25T14:00:59.530,,,,1,,4357,,
4365,1,,2017-10-25T15:04:00.207,3,142,10389,1581,2018-11-13T17:20:31.280,2018-12-13T20:01:35.283,Text analytics for text analysis,"machine-learning,data-science",1,4,2,,,
4366,1,,2017-10-25T21:16:48.807,1,62,7496,1671,2017-10-26T20:35:04.420,2017-10-26T20:35:04.420,Handling varied-size input with fixed-input network,"neural-networks,reinforcement-learning",0,2,,,,
4368,2,,2017-10-25T22:23:40.057,3,,4302,4302,2018-10-16T20:13:40.010,2018-10-16T20:13:40.010,,,,0,,3921,,
4371,1,,2017-10-26T20:07:45.940,4,28,10419,,,2017-10-26T20:07:45.940,"Examples of ""crossmodal"" integration failures in artificial cognitive systems",cognitive-science,0,0,,,,
4372,2,,2017-10-26T21:43:26.573,2,,1671,1671,2017-10-27T21:15:08.040,2017-10-27T21:15:08.040,,,,0,,4361,,
4373,1,,2017-10-26T21:55:45.817,1,32,10350,,,2017-10-26T22:21:49.140,Could a multi-camera SLAM system that is accurate at low driving speeds be equally accurate at high driving speeds?,"computer-vision,robots",1,0,,,,
4374,2,,2017-10-26T22:21:49.140,1,,4631,,,2017-10-26T22:21:49.140,,,,0,,4373,,
4375,1,4401,2017-10-27T10:24:37.183,8,7358,10434,4302,2018-10-08T12:49:57.197,2018-10-08T12:49:57.197,Are the dialogs at Sophia's (the robot) appearings scripted?,"natural-language-processing,applications,robots",1,4,2,,,
4376,1,,2017-10-27T12:44:01.850,3,68,9581,9581,2017-10-27T13:47:07.053,2017-10-29T01:04:45.197,Reducibility and Artificial Neural Networks,neural-networks,1,0,2,,,
4377,1,,2017-10-27T16:43:58.267,3,108,10402,,,2017-10-27T17:12:52.557,Spiking Neural Network Resources,"neural-networks,research,neurons",1,2,,,,
4378,2,,2017-10-27T17:12:52.557,1,,10402,,,2017-10-27T17:12:52.557,,,,1,,4377,,
4380,2,,2017-10-27T18:29:53.893,2,,5210,5210,2017-10-29T01:04:45.197,2017-10-29T01:04:45.197,,,,3,,4376,,
4381,2,,2017-10-27T20:25:51.303,1,,1671,,,2017-10-27T20:25:51.303,,,,0,,3451,,
4384,2,,2017-10-28T23:00:54.607,3,,10468,,,2017-10-28T23:00:54.607,,,,0,,3823,,
4385,1,4387,2017-10-29T10:54:29.040,6,1175,10475,33,2017-10-29T23:31:20.673,2017-11-01T14:03:50.223,Why my test error is lower then train error,convolutional-neural-networks,4,1,1,,,
4387,2,,2017-10-29T12:08:51.977,4,,9161,,,2017-10-29T12:08:51.977,,,,0,,4385,,
4388,2,,2017-10-29T13:48:13.627,1,,10481,2444,2019-02-26T14:54:25.323,2019-02-26T14:54:25.323,,,,0,,3419,,
4389,1,,2017-10-29T14:33:06.343,11,156,10482,1671,2017-10-31T17:49:21.880,2019-04-30T11:02:05.697,Strategic planning and multi dimensional knapsack problem,"research,heuristics,knapsack-problem",1,4,2,,,
4390,2,,2017-10-29T20:16:03.163,0,,9794,,,2017-10-29T20:16:03.163,,,,0,,4385,,
4391,1,4411,2017-10-30T02:13:23.367,4,127,10498,10498,2017-11-03T00:17:39.493,2018-03-01T06:25:38.560,What approach should I use to detect faces in video game footage?,"machine-learning,ai-design,training,detecting-patterns",1,3,,,,
4392,2,,2017-10-30T03:08:04.113,0,,10344,,,2017-10-30T03:08:04.113,,,,0,,4385,,
4393,2,,2017-10-30T22:28:14.747,2,,9161,,,2017-10-30T22:28:14.747,,,,1,,3290,,
4394,1,4654,2017-10-30T23:01:56.720,10,763,9161,2444,2019-08-11T14:57:47.663,2019-08-11T14:57:47.663,Why is the merged neural network of AlphaGo Zero more efficient than two separate neural networks?,"neural-networks,comparison,architecture,alphago-zero,efficiency",1,0,4,,,
4395,1,,2017-10-31T00:44:22.317,5,119,10522,22296,2019-02-20T14:59:14.613,2019-02-20T14:59:14.613,How to design 4D Deep Recurrent Neural Networks using Tensorflow?,"neural-networks,tensorflow,backpropagation",0,1,,,,
4396,1,5807,2017-10-31T01:26:08.780,4,801,9574,9574,2017-11-06T12:15:53.827,2018-10-09T01:51:23.317,How to turn a ternary constraint into three binary constraints?,"ai-design,russell-norvig",1,0,,,,
4397,1,,2017-10-31T10:05:28.143,2,74,10529,1671,2017-10-31T17:36:09.223,2018-06-01T21:21:19.477,AI techniques and competencies necessary for creating a Virtual Assistant,"machine-learning,ai-design,research",2,0,0,,,
4398,1,,2017-10-31T10:05:44.557,2,335,10528,,,2018-06-02T19:00:36.053,Constraining the output value range of a CNN independent of the loss function,convolutional-neural-networks,1,0,,,,
4399,1,,2017-10-31T10:24:42.340,3,610,9947,6258,2017-10-31T16:43:17.867,2017-11-05T08:34:36.660,Perceptron learning algorithm: different accuracies for different training methods,"classification,perceptron",2,3,0,,,
4400,2,,2017-10-31T13:42:37.767,2,,6258,6258,2017-10-31T13:47:39.890,2017-10-31T13:47:39.890,,,,4,,4399,,
4401,2,,2017-10-31T14:25:07.227,11,,10534,1671,2017-11-09T19:05:51.903,2017-11-09T19:05:51.903,,,,3,,4375,,
4402,2,,2017-10-31T17:25:50.370,6,,10540,,,2017-10-31T17:25:50.370,,,,0,,3089,,
4403,5,,2017-10-31T17:43:27.610,0,,1671,1671,2017-10-31T17:43:27.610,2017-10-31T17:43:27.610,,,,0,,,,
4404,4,,2017-10-31T17:43:27.610,0,,1671,1671,2017-10-31T17:43:27.610,2017-10-31T17:43:27.610,,,,0,,,,
4405,5,,2017-10-31T17:50:30.043,0,,1671,1671,2017-10-31T17:50:30.043,2017-10-31T17:50:30.043,,,,0,,,,
4406,4,,2017-10-31T17:50:30.043,0,,1671,1671,2017-10-31T17:50:30.043,2017-10-31T17:50:30.043,,,,0,,,,
4407,2,,2017-10-31T21:37:07.553,0,,9094,,,2017-10-31T21:37:07.553,,,,0,,3451,,
4409,1,,2017-11-01T00:09:06.357,3,44,7051,,,2017-11-05T13:40:10.120,Image recognition service architecture,"neural-networks,ai-design,pattern-recognition",2,0,,,,
4410,2,,2017-11-01T08:41:34.787,2,,10344,,,2017-11-01T08:41:34.787,,,,0,,4409,,
4411,2,,2017-11-01T08:49:27.910,4,,10344,10344,2018-03-01T06:25:38.560,2018-03-01T06:25:38.560,,,,0,,4391,,
4412,2,,2017-11-01T08:58:00.937,1,,10344,,,2017-11-01T08:58:00.937,,,,0,,4283,,
4413,2,,2017-11-01T13:30:12.533,3,,7550,7550,2017-11-01T14:03:50.223,2017-11-01T14:03:50.223,,,,0,,4385,,
4414,1,4495,2017-11-02T06:33:19.507,14,1436,10569,10569,2017-11-02T23:34:18.467,2017-11-12T06:45:05.930,What's the main concept behind Capsule Networks?,"neural-networks,deep-learning,convolutional-neural-networks,deep-network",2,0,9,,2017-11-12T16:21:31.413,
4415,1,,2017-11-02T09:43:49.843,4,1505,10586,,,2017-11-02T20:12:08.617,Reading a value of a real gauge,image-recognition,1,3,2,,,
4418,2,,2017-11-02T20:12:08.617,1,,9161,,,2017-11-02T20:12:08.617,,,,1,,4415,,
4419,1,,2017-11-02T20:17:38.433,2,40,9094,,,2017-11-02T21:49:17.340,A.I and Location,philosophy,1,0,,,,
4420,2,,2017-11-02T21:49:17.340,1,,9161,,,2017-11-02T21:49:17.340,,,,4,,4419,,
4421,1,,2017-11-02T23:59:09.157,1,99,2819,,,2017-12-04T19:29:42.040,How can an AI make tactical manoeuvres?,"ai-design,game-ai",1,0,,,,
4423,1,,2017-11-03T06:30:25.853,3,105,10609,,,2018-08-08T16:16:58.627,Programming an inference AI that computes the best outcomes like a quantum computer,"reinforcement-learning,tensorflow,quantum-computing,expert-system",1,1,1,,,
4424,1,,2017-11-03T08:58:53.623,2,34,2788,,,2017-11-03T08:58:53.623,Is there a general adversarial network that can take multiple low quality images to create a higher quality image?,machine-learning,0,0,,,,
4425,1,4426,2017-11-03T12:56:27.813,4,822,10617,,,2017-11-04T09:03:41.727,Deep Learning – Classification or Regression Approach?,"machine-learning,deep-learning,classification,linear-regression",2,0,1,,,
4426,2,,2017-11-03T21:30:07.723,3,,4398,,,2017-11-03T21:30:07.723,,,,1,,4425,,
4427,2,,2017-11-03T22:27:20.520,2,,3005,,,2017-11-03T22:27:20.520,,,,0,,3548,,
4428,1,,2017-11-04T02:44:36.640,9,2495,10623,,,2017-11-10T10:58:19.057,What is an activity vector in neural networks?,neural-networks,2,0,2,,,
4429,2,,2017-11-04T04:53:55.627,1,,9574,,,2017-11-04T04:53:55.627,,,,0,,3548,,
4430,2,,2017-11-04T09:03:41.727,2,,2106,,,2017-11-04T09:03:41.727,,,,1,,4425,,
4431,2,,2017-11-04T19:00:00.053,2,,6418,,,2017-11-04T19:00:00.053,,,,0,,4421,,
4432,1,,2017-11-04T19:21:49.827,0,312,6418,,,2018-01-04T09:38:03.213,Build Conversational AI,"natural-language-processing,intelligent-agent",2,3,,,,
4434,1,,2017-11-05T05:15:44.193,1,53,10655,,,2017-11-05T21:06:49.297,Is it possible to restore scrambled/damaged text?,machine-learning,1,0,,,,
4435,2,,2017-11-05T08:34:36.660,0,,9947,,,2017-11-05T08:34:36.660,,,,0,,4399,,
4436,1,,2017-11-05T11:58:43.207,3,112,10661,4302,2018-10-08T12:22:53.923,2018-10-08T12:22:53.923,Training RNN's on text: Can you use an ASCII encoding just as well as a one-hot character encoding?,"neural-networks,machine-learning,natural-language-processing,recurrent-neural-networks,lstm",0,0,,,,
4437,2,,2017-11-05T13:40:10.120,0,,10368,,,2017-11-05T13:40:10.120,,,,0,,4409,,
4438,2,,2017-11-05T14:46:15.230,1,,10368,,,2017-11-05T14:46:15.230,,,,2,,4414,,
4441,2,,2017-11-05T21:06:49.297,1,,10368,,,2017-11-05T21:06:49.297,,,,0,,4434,,
4443,1,,2017-11-05T22:40:51.413,3,1772,10676,4398,2017-11-05T22:52:04.350,2018-07-22T02:15:29.647,Can Convolutional Neural Networks be applied in domains other than image recognition?,"neural-networks,convolutional-neural-networks",2,0,2,,,
4444,2,,2017-11-06T06:10:29.393,0,,10344,,,2017-11-06T06:10:29.393,,,,0,,4443,,
4445,2,,2017-11-06T11:11:04.660,5,,7550,17019,2018-07-22T02:15:29.647,2018-07-22T02:15:29.647,,,,0,,4443,,
4446,5,,2017-11-06T15:08:21.357,0,,-1,-1,2017-11-06T15:08:21.357,2017-11-06T15:08:21.357,,,,0,,,,
4447,4,,2017-11-06T15:08:21.357,0,,4709,4709,2017-11-08T19:58:13.740,2017-11-08T19:58:13.740,,,,0,,,,
4454,1,,2017-11-07T09:02:44.327,1,222,9740,9740,2017-11-07T09:45:22.050,2018-01-04T17:59:34.367,Where to publish reasonable article in Deep Reinforcement Learning?,"deep-learning,reinforcement-learning",1,0,,,,
4455,2,,2017-11-07T12:27:47.347,2,,10481,,,2017-11-07T12:27:47.347,,,,0,,3943,,
4456,1,,2017-11-07T14:10:09.410,24,9801,10720,2444,2019-02-16T19:01:36.767,2019-02-27T21:52:40.953,What's the difference between model-free and model-based reinforcement learning?,"reinforcement-learning,comparison,model-based,model-free",5,3,7,,,
4457,1,,2017-11-07T14:42:18.287,0,109,10722,,,2017-11-07T15:03:41.597,I want to learn AI Engineering but don't know where to start,machine-learning,1,4,,,2017-11-07T19:08:31.100,
4458,2,,2017-11-07T15:03:41.597,1,,9574,,,2017-11-07T15:03:41.597,,,,0,,4457,,
4460,1,,2017-11-07T21:00:12.733,4,169,9094,,,2018-12-29T19:01:30.337,Pattern Recognition,philosophy,2,3,1,,,
4461,2,,2017-11-07T23:00:29.893,2,,10736,,,2017-11-07T23:00:29.893,,,,0,,3373,,
4462,2,,2017-11-08T01:45:10.140,2,,10720,,,2017-11-08T01:45:10.140,,,,0,,3596,,
4463,1,,2017-11-08T05:19:17.283,2,40,10741,,,2017-11-08T05:19:17.283,Making behavior tree execute action for specific time?,game-ai,0,0,,,,
4464,1,4466,2017-11-08T12:33:09.257,11,491,10749,2444,2019-06-17T20:18:09.113,2019-06-17T20:18:09.113,"Sources on the AI theory, philosophy, tools and applications",getting-started,5,1,10,,,
4465,2,,2017-11-08T14:07:08.093,13,,4398,2444,2019-02-16T19:08:43.947,2019-02-16T19:08:43.947,,,,9,,4456,,
4466,2,,2017-11-08T17:56:49.270,4,,9947,9947,2017-11-09T12:01:45.533,2017-11-09T12:01:45.533,,,,0,,4464,,
4468,2,,2017-11-08T18:52:48.533,2,,7800,,,2017-11-08T18:52:48.533,,,,0,,4464,,
4470,2,,2017-11-08T19:02:17.263,0,,1657,,,2017-11-08T19:02:17.263,,,,0,,4432,,
4471,2,,2017-11-08T20:56:54.483,4,,4315,4315,2017-11-10T19:47:48.600,2017-11-10T19:47:48.600,,,,0,,3931,,
4472,1,4485,2017-11-09T10:27:06.057,3,267,10783,,,2017-11-12T09:04:28.110,Would convolutional NN recognize patterns in encoded images?,"neural-networks,convolutional-neural-networks,image-recognition",3,0,1,,,
4474,2,,2017-11-09T23:35:41.483,1,,33,33,2017-11-09T23:41:59.753,2017-11-09T23:41:59.753,,,,0,,4428,,
4475,2,,2017-11-10T00:00:36.800,2,,33,,,2017-11-10T00:00:36.800,,,,0,,4464,,
4476,1,,2017-11-10T00:24:02.657,-3,76,4744,,,2017-11-14T12:47:10.303,Neural Net not training biases correctly,"neural-networks,training",1,1,,,,
4477,1,,2017-11-10T06:19:58.130,2,125,4199,4199,2017-11-10T06:26:29.593,2017-11-11T20:34:12.033,How are LSTM's trained for text generation?,"training,lstm",1,0,,,,
4479,2,,2017-11-10T10:58:19.057,8,,10368,,,2017-11-10T10:58:19.057,,,,0,,4428,,
4482,1,4483,2017-11-10T15:54:48.073,9,1293,10813,2444,2018-11-19T07:36:54.987,2018-11-19T07:36:54.987,A few doubts regarding the application of reinforcement learning to games like chess,"reinforcement-learning,game-ai,game-theory,combinatorial-games,negamax",1,0,2,,,
4483,2,,2017-11-10T18:23:22.293,6,,1847,1847,2017-11-10T22:12:28.437,2017-11-10T22:12:28.437,,,,2,,4482,,
4484,1,,2017-11-10T21:46:30.933,2,36,1321,4302,2018-10-08T12:49:19.793,2018-10-08T12:49:19.793,"Has there been ""prescriptive"" attempts at language-learning/comprehension in AI?",natural-language-processing,1,2,,,,
4485,2,,2017-11-10T22:31:11.353,4,,1847,1847,2017-11-12T09:04:28.110,2017-11-12T09:04:28.110,,,,1,,4472,,
4486,2,,2017-11-11T01:08:36.100,0,,8366,,,2017-11-11T01:08:36.100,,,,1,,4472,,
4487,2,,2017-11-11T01:26:37.087,1,,33,,,2017-11-11T01:26:37.087,,,,0,,4484,,
4489,1,,2017-11-11T17:39:21.537,2,1886,10650,1671,2017-11-12T22:13:25.073,2017-11-13T19:05:55.950,How to detect when human voice / speech appears in an microphone stream?,"intelligent-agent,voice-recognition",1,1,,,,
4490,2,,2017-11-11T18:59:40.683,0,,7550,,,2017-11-11T18:59:40.683,,,,0,,4472,,
4491,2,,2017-11-11T20:34:12.033,1,,1847,,,2017-11-11T20:34:12.033,,,,2,,4477,,
4492,2,,2017-11-12T03:04:39.820,4,,4398,4398,2017-11-13T19:05:55.950,2017-11-13T19:05:55.950,,,,2,,4489,,
4494,1,,2017-11-12T06:00:40.320,1,115,1976,,,2017-11-17T19:52:55.357,Has there ever been a model (neuro-physical) proposed for the human unconscious brain?,human-like,1,4,,,,
4495,2,,2017-11-12T06:45:05.930,3,,10640,,,2017-11-12T06:45:05.930,,,,1,,4414,,
4496,2,,2017-11-12T06:47:28.620,3,,10640,,,2017-11-12T06:47:28.620,,,,0,,1294,,
4497,1,,2017-11-12T07:03:09.540,2,377,10843,10843,2017-11-12T22:32:00.190,2018-02-12T14:27:16.537,Evaluation Function for a Go like game,"ai-design,algorithm,heuristics,go,combinatorial-games",2,1,,,,
4498,2,,2017-11-12T07:49:19.663,1,,10845,10845,2017-11-12T15:11:31.527,2017-11-12T15:11:31.527,,,,0,,4497,,
4499,1,,2017-11-12T11:20:46.507,1,57,9947,9947,2017-11-17T05:46:07.337,2017-11-17T05:46:07.337,Orientation of data set before training simple ANN's,"neural-networks,machine-learning,datasets,structured-data",0,0,,,,
4500,5,,2017-11-12T21:55:42.387,0,,10843,10843,2017-11-12T21:56:11.153,2017-11-12T21:56:11.153,,,,0,,,,
4501,4,,2017-11-12T21:55:42.387,0,,10843,10843,2017-11-12T21:56:04.353,2017-11-12T21:56:04.353,,,,0,,,,
4502,5,,2017-11-12T21:58:28.390,0,,-1,4302,2018-12-11T23:16:57.523,2018-12-11T23:16:57.523,,,,0,,,,
4503,4,,2017-11-12T21:58:28.390,0,,10843,4302,2018-12-11T23:16:57.523,2018-12-11T23:16:57.523,,,,0,,,,
4504,5,,2017-11-12T22:06:46.410,0,,-1,-1,2017-11-12T22:06:46.410,2017-11-12T22:06:46.410,,,,0,,,,
4505,4,,2017-11-12T22:06:46.410,0,,10843,10843,2017-11-12T22:14:33.530,2017-11-12T22:14:33.530,,,,0,,,,
4506,2,,2017-11-13T02:54:48.360,2,,10805,,,2017-11-13T02:54:48.360,,,,0,,4170,,
4508,1,4523,2017-11-13T08:23:42.043,-1,68,10862,69,2017-11-18T20:49:45.997,2017-11-18T20:49:45.997,Text Capturing on the Images,"deep-learning,artificial-neuron",1,1,,,,
4509,1,4513,2017-11-13T08:49:01.553,9,766,10860,2444,2019-02-19T11:31:31.100,2019-08-13T11:36:31.643,What do I need to study for machine learning?,"machine-learning,getting-started",6,2,4,,,
4510,2,,2017-11-13T10:13:27.500,1,,9857,,,2017-11-13T10:13:27.500,,,,1,,4509,,
4513,2,,2017-11-13T12:43:40.560,4,,10866,2444,2019-02-19T11:04:15.253,2019-02-19T11:04:15.253,,,,0,,4509,,
4515,2,,2017-11-13T17:33:42.980,2,,10874,,,2017-11-13T17:33:42.980,,,,0,,4035,,
4516,1,,2017-11-13T20:47:59.597,1,99,10883,,,2017-12-15T01:23:44.347,Can CNN autoencoders be improved by treating the output layer as an inverted hidden layer?,convolutional-neural-networks,1,0,,,,
4519,2,,2017-11-14T12:47:10.303,2,,9947,,,2017-11-14T12:47:10.303,,,,0,,4476,,
4520,2,,2017-11-14T15:52:32.377,5,,9947,,,2017-11-14T15:52:32.377,,,,0,,4509,,
4522,2,,2017-11-15T01:11:38.733,1,,10344,,,2017-11-15T01:11:38.733,,,,0,,4516,,
4523,2,,2017-11-15T01:19:29.117,0,,10344,,,2017-11-15T01:19:29.117,,,,0,,4508,,
